lon,lat,value,area_m2,price_tal_are,price_m2,province,city,county,prov_city
104.04166666666664,31.625,34.209126,73276408.2927771,461268.47,0.0062949110020102,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
103.95833333333331,31.54166666666667,120.178856,73341961.01062313,1620465.9,0.0220946624915753,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.04166666666664,31.54166666666667,200.52487,73341961.01062313,2703834.2,0.0368661297399501,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.125,31.54166666666667,1030.3522,73341961.01062313,13893048.0,0.1894283682704867,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
103.875,31.458333333333336,37.424404,73407358.58100398,504622.56,0.0068742776235866,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.04166666666664,31.458333333333336,124.48314,73407358.58100398,1678503.9,0.0228656078552097,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.125,31.458333333333336,1437.6565,73407358.58100398,19385050.0,0.2640750242853225,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.20833333333331,31.458333333333336,14583.617,73407358.58100398,196642350.0,2.678782560783848,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.04166666666664,31.375,2209.8127,73472600.86557771,29796638.0,0.405547614334691,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.125,31.375,15256.393,73472600.86557771,205713920.0,2.799872572584783,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.20833333333331,31.375,19020.139,73472600.86557771,256463460.0,3.490599937644979,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.29166666666664,31.375,28082.73,73472600.86557771,378661470.0,5.153777973543942,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.45833333333331,31.375,16401.928,73472600.86557771,221160060.0,3.0101025606079315,Sichuan,Deyang,Luojiang,Sichuan-Deyang
104.54166666666664,31.375,21299.771,73472600.86557771,287201570.0,3.9089614987966943,Sichuan,Deyang,Luojiang,Sichuan-Deyang
103.95833333333331,31.29166666666667,206.94946,73537687.72633092,2790462.0,0.0379460122595185,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.04166666666664,31.29166666666667,17114.215,73537687.72633092,230764370.0,3.138042208490225,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.125,31.29166666666667,22151.982,73537687.72633092,298692540.0,4.06176143464802,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.20833333333331,31.29166666666667,29768.342,73537687.72633092,401389920.0,5.458288564820869,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.29166666666664,31.29166666666667,21905.0,73537687.72633092,295362300.0,4.0164752677455,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.375,31.29166666666667,23626.215,73537687.72633092,318570780.0,4.332075074015857,Sichuan,Deyang,Jingyang,Sichuan-Deyang
104.45833333333331,31.29166666666667,18238.82,73537687.72633092,245928320.0,3.3442487465096464,Sichuan,Deyang,Luojiang,Sichuan-Deyang
104.54166666666664,31.29166666666667,13758.154,73537687.72633092,185511980.0,2.522679047108188,Sichuan,Deyang,Luojiang,Sichuan-Deyang
104.625,31.29166666666667,12594.464,73537687.72633092,169821040.0,2.3093062244761584,Sichuan,Deyang,Luojiang,Sichuan-Deyang
103.95833333333331,31.208333333333336,7411.772,73602619.02557899,99938744.0,1.3578150522778063,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.04166666666664,31.208333333333336,20871.81,73602619.02557899,281430980.0,3.8236543716222218,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.125,31.208333333333336,20746.115,73602619.02557899,279736160.0,3.8006277997089177,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.20833333333331,31.208333333333336,25116.455,73602619.02557899,338664900.0,4.601261483403252,Sichuan,Deyang,Mianzhu,Sichuan-Deyang
104.29166666666664,31.208333333333336,27334.295,73602619.02557899,368569760.0,5.007563112284246,Sichuan,Deyang,Jingyang,Sichuan-Deyang
104.375,31.208333333333336,25441.672,73602619.02557899,343050050.0,4.660840232883294,Sichuan,Deyang,Jingyang,Sichuan-Deyang
104.45833333333331,31.208333333333336,19965.855,73602619.02557899,269215300.0,3.657686364481678,Sichuan,Deyang,Jingyang,Sichuan-Deyang
104.54166666666664,31.208333333333336,7998.5845,73602619.02557899,107851190.0,1.4653173138107851,Sichuan,Deyang,Jingyang,Sichuan-Deyang
104.625,31.208333333333336,12871.826,73602619.02557899,173560930.0,2.3580808712755545,Sichuan,Deyang,Zhongjiang,Sichuan-Deyang
104.70833333333331,31.208333333333336,10353.617,73602619.02557899,139605940.0,1.8967522874625289,Sichuan,Deyang,Zhongjiang,Sichuan-Deyang
104.04166666666664,31.125,19699.086,73667394.62596633,265618260.0,3.605642053022664,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.125,31.125,18103.979,73667394.62596633,244110140.0,3.3136796168702283,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.20833333333331,31.125,25160.47,73667394.62596633,339258370.0,4.605271704293694,Sichuan,Deyang,Shifang,Sichuan-Deyang
104.29166666666664,31.125,21806.68,73667394.62596633,294036600.0,3.9914077251261686,Sichuan,Deyang,Guanghan,Sichuan-Deyang
104.375,31.125,16165.706,73667394.62596633,217974900.0,2.9589060005003636,Sichuan,Deyang,Jingyang,Sichuan-Deyang
104.45833333333331,31.125,12433.645,73667394.62596633,167652590.0,2.275804551677544,Sichuan,Deyang,Jingyang,Sichuan-Deyang
