lon,lat,value,area_m2,price_tal_are,price_m2,province,city,county,prov_city
123.29166666666664,42.958333333333336,1017.54944,62979932.71887964,13720418.0,0.2178538052945077,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.375,42.958333333333336,5441.711,62979932.71887964,73374856.0,1.1650513557631073,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.45833333333331,42.958333333333336,13987.906,62979932.71887964,188609920.0,2.9947621703866947,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.54166666666664,42.958333333333336,10536.071,62979932.71887964,142066110.0,2.255736166536306,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.20833333333331,42.875,3470.7454,63065160.55969005,46798784.0,0.7420703219443291,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.29166666666664,42.875,6311.684,63065160.55969005,85105384.0,1.3494833477740735,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.375,42.875,9894.419,63065160.55969005,133414216.0,2.1154979201825044,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.45833333333331,42.875,6324.362,63065160.55969005,85276340.0,1.3521940679004134,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.54166666666664,42.875,9528.473,63065160.55969005,128479880.0,2.037256051673667,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.125,42.79166666666667,944.3364,63150254.992562234,12733230.0,0.2016338651601597,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.20833333333331,42.79166666666667,1777.1843,63150254.992562234,23963172.0,0.3794627908125209,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.29166666666664,42.79166666666667,4777.649,63150254.992562234,64420790.0,1.02011926963062,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.375,42.79166666666667,6755.75,63150254.992562234,91093080.0,1.442481586348762,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.45833333333331,42.79166666666667,8689.548,63150254.992562234,117168000.0,1.8553844321578736,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.54166666666664,42.79166666666667,11081.292,63150254.992562234,149417760.0,2.3660674057072018,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
122.79166666666664,42.708333333333336,1576.4669,63235215.8374876,21256740.0,0.3361535138051733,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
122.875,42.708333333333336,2509.7378,63235215.8374876,33840764.0,0.5351569303878022,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
122.95833333333331,42.708333333333336,1961.6533,63235215.8374876,26450512.0,0.4182876843178164,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.04166666666664,42.708333333333336,2776.7383,63235215.8374876,37440940.0,0.5920900166802936,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.125,42.708333333333336,2591.1025,63235215.8374876,34937868.0,0.552506503493072,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.20833333333331,42.708333333333336,2136.5789,63235215.8374876,28809170.0,0.45558743839886,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.29166666666664,42.708333333333336,1672.354,63235215.8374876,22549662.0,0.3565997474880434,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.375,42.708333333333336,1707.4224,63235215.8374876,23022516.0,0.36407744790762,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.45833333333331,42.708333333333336,10478.9795,63235215.8374876,141296300.0,2.234455945609908,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.54166666666664,42.708333333333336,6591.63,63235215.8374876,88880120.0,1.4055478236750063,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
122.875,42.625,5823.313,63320042.91474012,78520300.0,1.2400544975265873,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
122.95833333333331,42.625,6199.9097,63320042.91474012,83598250.0,1.320249389479478,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.04166666666664,42.625,3504.6914,63320042.91474012,47256504.0,0.746311938916884,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.125,42.625,2799.8577,63320042.91474012,37752680.0,0.5962200633823582,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.20833333333331,42.625,2683.9026,63320042.91474012,36189164.0,0.5715277870030566,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.29166666666664,42.625,2429.9666,63320042.91474012,32765146.0,0.5174529973726957,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.375,42.625,2309.4712,63320042.91474012,31140414.0,0.4917939496966275,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.45833333333331,42.625,7445.3706,63320042.91474012,100391780.0,1.585466013268131,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.54166666666664,42.625,3250.6504,63320042.91474012,43831070.0,0.6922148182846014,Liaoning,Shenyang,Faku,Liaoning-Shenyang
123.625,42.625,9266.02,63320042.91474012,124941016.0,1.9731669507588927,Liaoning,Shenyang,Faku,Liaoning-Shenyang
122.95833333333331,42.54166666666667,3100.8208,63404736.04487668,41810800.0,0.6594270808162832,Liaoning,Shenyang,Faku,Liaoning-Shenyang
123.04166666666664,42.54166666666667,2919.246,63404736.04487668,39362484.0,0.62081299371927,Liaoning,Shenyang,Faku,Liaoning-Shenyang
123.125,42.54166666666667,2718.7056,63404736.04487668,36658440.0,0.5781656432423888,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
123.20833333333331,42.54166666666667,1848.2555,63404736.04487668,24921480.0,0.3930539192271228,Liaoning,Shenyang,Kangping,Liaoning-Shenyang
