lon,lat,value,area_m2,price_tal_are,price_m2,province,city,county,prov_city
113.29166666666664,30.875,23873.387,73860785.8653505,321903600.0,4.358247915028089,Hubei,,Tianmen,Hubei-Tianmen
112.79166666666664,30.79166666666667,7636.108,73924937.30333093,102963640.0,1.392813355762706,Hubei,,Tianmen,Hubei-Tianmen
113.125,30.79166666666667,18848.426,73924937.30333093,254148110.0,3.437921238366049,Hubei,,Tianmen,Hubei-Tianmen
113.20833333333331,30.79166666666667,18477.133,73924937.30333093,249141700.0,3.370198272576338,Hubei,,Tianmen,Hubei-Tianmen
113.29166666666664,30.79166666666667,19734.906,73924937.30333093,266101250.0,3.59961411814427,Hubei,,Tianmen,Hubei-Tianmen
113.375,30.79166666666667,25427.23,73924937.30333093,342855300.0,4.637884163407353,Hubei,,Tianmen,Hubei-Tianmen
112.70833333333331,30.708333333333336,9121.609,73988932.36061905,122993816.0,1.662327216731999,Hubei,,Tianmen,Hubei-Tianmen
112.79166666666664,30.708333333333336,7983.262,73988932.36061905,107644590.0,1.4548742435604372,Hubei,,Tianmen,Hubei-Tianmen
112.95833333333331,30.708333333333336,15471.44,73988932.36061905,208613570.0,2.8195239658713542,Hubei,,Tianmen,Hubei-Tianmen
113.04166666666664,30.708333333333336,14946.588,73988932.36061905,201536580.0,2.723874633272432,Hubei,,Tianmen,Hubei-Tianmen
113.125,30.708333333333336,15251.796,73988932.36061905,205651940.0,2.779495925115675,Hubei,,Tianmen,Hubei-Tianmen
113.20833333333331,30.708333333333336,14381.807,73988932.36061905,193921200.0,2.620948752913962,Hubei,,Tianmen,Hubei-Tianmen
113.29166666666664,30.708333333333336,19296.705,73988932.36061905,260192640.0,3.5166427153162805,Hubei,,Tianmen,Hubei-Tianmen
113.375,30.708333333333336,16497.703,73988932.36061905,222451470.0,3.00655064078747,Hubei,,Tianmen,Hubei-Tianmen
112.70833333333331,30.625,8059.3667,74052770.90183984,108670770.0,1.46747740397247,Hubei,,Tianmen,Hubei-Tianmen
112.79166666666664,30.625,8133.542,74052770.90183984,109670936.0,1.4809835562449591,Hubei,,Tianmen,Hubei-Tianmen
112.875,30.625,7163.428,74052770.90183984,96590120.0,1.3043417393257897,Hubei,,Tianmen,Hubei-Tianmen
112.95833333333331,30.625,6799.2856,74052770.90183984,91680104.0,1.2380374546892507,Hubei,,Tianmen,Hubei-Tianmen
113.04166666666664,30.625,6810.0913,74052770.90183984,91825810.0,1.240005024548225,Hubei,,Tianmen,Hubei-Tianmen
113.125,30.625,16404.41,74052770.90183984,221193540.0,2.986971767649338,Hubei,,Tianmen,Hubei-Tianmen
113.20833333333331,30.625,10526.02,74052770.90183984,141930600.0,1.9166141964915149,Hubei,,Tianmen,Hubei-Tianmen
113.29166666666664,30.625,16779.69,74052770.90183984,226253730.0,3.0553040115124004,Hubei,,Tianmen,Hubei-Tianmen
113.375,30.625,14772.521,74052770.90183984,199189500.0,2.689831880349681,Hubei,,Tianmen,Hubei-Tianmen
112.875,30.54166666666667,5900.522,74116452.79194938,79561370.0,1.0734643254357426,Hubei,,Tianmen,Hubei-Tianmen
112.95833333333331,30.54166666666667,7512.7285,74116452.79194938,101300020.0,1.366768270526343,Hubei,,Tianmen,Hubei-Tianmen
113.04166666666664,30.54166666666667,10816.242,74116452.79194938,145843890.0,1.9677667036952655,Hubei,,Tianmen,Hubei-Tianmen
113.125,30.54166666666667,14056.935,74116452.79194938,189540690.0,2.5573362035020133,Hubei,,Tianmen,Hubei-Tianmen
113.20833333333331,30.54166666666667,11542.487,74116452.79194938,155636420.0,2.099890242142098,Hubei,,Tianmen,Hubei-Tianmen
113.29166666666664,30.54166666666667,19426.418,74116452.79194938,261941650.0,3.5341902928799156,Hubei,,Tianmen,Hubei-Tianmen
113.375,30.54166666666667,19212.492,74116452.79194938,259057100.0,3.495271214978317,Hubei,,Tianmen,Hubei-Tianmen
113.125,30.458333333333336,13204.954,74179977.89623505,178052770.0,2.4002806828692376,Hubei,,Tianmen,Hubei-Tianmen
113.20833333333331,30.458333333333336,16148.311,74179977.89623505,217740350.0,2.9352981515386953,Hubei,,Tianmen,Hubei-Tianmen
113.29166666666664,30.458333333333336,14412.2705,74179977.89623505,194331970.0,2.6197361270697166,Hubei,,Tianmen,Hubei-Tianmen
113.375,30.458333333333336,20845.61,74179977.89623505,281077730.0,3.789131999920236,Hubei,,Tianmen,Hubei-Tianmen
113.45833333333331,30.458333333333336,17113.535,74179977.89623505,230755250.0,3.1107484060292747,Hubei,,Tianmen,Hubei-Tianmen
